2.4299530360614168	7.876329374806743	13.393426921503494	10.368236650269715	-5.069179804066422	
1.4558338210417636	2.362215314083655	8.764079083520762	5.716974287385373	-0.5286319097020521	
4.01479162710266	3.7220376310109753	10.132963336254292	8.586083963988372	1.122872819492573	
8.448630293403342	5.167281957012866	11.6563923718373	14.120660855322416	3.7322956718924467	
5.253270453698615	2.5498345138539174	12.745725887804086	9.03804677115593	3.021880544246595	
7.164953594753956	2.1439590877153454	10.64466383511687	9.515686519052814	5.547919940843599	
6.710391523943576	6.036221854242815	6.783706228174113	12.789596742714757	1.6093303204220966	
5.837467631584481	2.62964781972529	10.680333574255583	9.439182048010476	3.6313071197469307	
8.14251187926352	7.727381914032355	7.725779539115086	17.006990734998716	1.2485451534094292	
9.765834883069749	7.557609668124626	9.33936863264131	18.681100740315284	2.886729891280982	
3.2391231546691195	4.935476409996755	10.593370761620264	8.253180570507602	-0.9097718886438924	
8.436455845943328	3.5292301072220678	6.449328748644265	13.456867422177128	5.1681162102862475	
4.30512373335874	2.9067964544589104	9.516413460272174	8.088961626099954	1.9299119168356813	
2.233091548109944	6.685476980862717	14.871832315595562	9.020032292323348	-3.6434091648095097	
8.746860664208398	3.6914509548353687	9.79662034960076	13.311388039288232	6.001685528385501	
8.726648529118805	5.557239664773943	6.626820384139078	16.1719572526328	3.741484836523939	
1.4752265908404052	3.6442800532309807	12.242039549459518	5.411488307510007	-1.807422880369647	
8.782405987369623	7.574239283646404	8.028738686457487	16.375567138256674	1.689183422884722	
8.589090268967432	6.986681997708191	9.752962362913395	17.08331070783512	2.161965264116638	
1.9729693872060436	5.412193691885261	12.878697997852658	8.430196565498992	-3.415806056687545	
3.9523427691080877	4.359039713440442	8.357149028068033	9.866330084258928	-0.14960474001874646	
1.035231097486193	4.857929085352391	7.057067501116535	5.9145669341525355	-2.973195831988276	
3.527840958855909	4.793437119403536	11.799794729143688	10.253249103177781	-1.1378266884492734	
4.359616923311813	5.372120835447536	13.207113864853063	9.854918126031682	-0.7282917937672745	
9.581528953638125	7.03634971537857	9.044764038546344	16.845222745130286	3.206116217250486	
5.749902119990844	6.029356530436293	12.44661900830038	13.32533343735971	-0.1080279443017067	
9.120019197201316	7.650998546147147	10.625406193254536	17.38653848520001	1.8788299812743856	
3.94187823195824	3.015202966006706	9.986194153704732	7.937283575702551	1.6527194206399947	
8.174915000699146	6.829054705157983	11.220090283662202	15.760784096659918	1.7748938212026522	
3.6191506576925017	6.359969935851893	12.009557670450171	11.425425077708582	-2.4210935152252233	
4.797152647692374	4.3413824563655155	8.22203142228503	10.280531827315654	1.4083202472046978	
1.914347813966125	3.0888543971033044	9.706437667910171	5.786679671250451	-0.7984363612206973	
3.8746503254095526	3.557507376560407	8.896323347101621	8.852574496659521	0.9296737646887321	
1.6340270978302494	5.468154419243822	12.516624643937972	8.679632344766029	-3.033118210709849	
8.136538033320324	6.963497552189051	7.768769702335415	15.850739022289739	1.9232153742617428	
4.695552149425311	6.527239933493515	9.20738186723472	13.041271436194307	-1.207488466570037	
2.9572553940936124	6.107945887010888	9.629692461851496	10.778314376570057	-2.531546993126336	
4.514229765613564	2.535967679640503	9.693991734103081	7.1281095995386305	2.755457624061593	
8.823796413024072	6.405739811154757	9.822459661144892	17.05212166500438	2.950471922543469	
7.3289821074641	3.61722848489684	8.674782949314826	12.438711442496428	3.8959373822993615	
7.579380131427244	2.7293072078823357	10.525448881032736	11.490257284880641	5.103416493361661	
6.704839265880206	3.174313154164775	12.766726412224113	11.224662066377306	4.121583262206476	
9.806834333769071	3.217025072137291	9.985128066084926	14.335544373294427	6.771505147770751	
8.700530443553466	4.312785776845557	9.833092464056415	14.547005661960496	5.196359997445891	
1.9649671636615067	2.2284789572289765	10.361443412172255	4.896718876295979	-0.12805342614071535	
9.439458482258319	4.936551221314455	10.203460793428125	16.08518880229545	4.798575894063725	
9.141211461556905	2.8762598578397673	11.696571401139266	13.139383399361463	7.044136768200227	
9.072335121953557	6.697803968165285	10.83404750304187	17.155534509006824	2.632359250515498	
7.533823451850757	5.063987971512835	8.985460936123843	13.808763225009754	3.4695100496606575	
4.369760848986546	6.480547065004847	13.147870708265486	12.646283305180091	-1.4230231832923925	
8.026913685537231	2.4602482433736057	11.682186730722037	10.916288933135714	6.346418528516449	
3.433030542014474	2.597367772755304	12.737008875570911	6.826230795909036	0.8583697882161079	
4.471596627048049	3.3381272703521603	8.327691438974766	8.672044890011518	1.5044180378797112	
9.261443475575653	7.379157032216011	8.112341704280237	17.233989950404936	2.227280075130145	
4.5365337739340665	7.710037944874761	8.07767645672413	13.195106901588193	-2.357669765500018	
